#WAVENUMBER	 TRANSMITTANCE
#cm^(-1)	 %
#DECIMALSYMBOL	 .
3143.2570	 85.2514
3143.7391	 85.2360
3144.2213	 85.2270
3144.7035	 85.2184
3145.1856	 85.2197
3145.6678	 85.1988
3146.1500	 85.1558
3146.6321	 85.1307
3147.1143	 85.1290
3147.5965	 85.1395
3148.0787	 85.1422
3148.5608	 85.1339
3149.0430	 85.1234
3149.5252	 85.0998
3150.0073	 85.0723
3150.4895	 85.0610
3150.9717	 85.0581
3151.4538	 85.0575
3151.9360	 85.0677
3152.4182	 85.0712
3152.9003	 85.0481
3153.3825	 85.0396
3153.8647	 85.0495
3154.3468	 85.0468
3154.8290	 85.0349
3155.3112	 85.0127
3155.7934	 84.9796
3156.2755	 84.9523
3156.7577	 84.9564
3157.2399	 84.9569
3157.7220	 84.9232
3158.2042	 84.8929
3158.6864	 84.8920
3159.1685	 84.9051
3159.6507	 84.8838
3160.1329	 84.8409
3160.6150	 84.8177
3161.0972	 84.8177
3161.5794	 84.8239
3162.0615	 84.8166
3162.5437	 84.8211
3163.0259	 84.8361
3163.5080	 84.8228
3163.9902	 84.7954
3164.4724	 84.7760
3164.9546	 84.7576
3165.4367	 84.7541
3165.9189	 84.7602
3166.4011	 84.7507
3166.8832	 84.7427
3167.3654	 84.7401
3167.8476	 84.7063
3168.3297	 84.6748
3168.8119	 84.6765
3169.2941	 84.6743
3169.7762	 84.6549
3170.2584	 84.6287
3170.7406	 84.6173
3171.2227	 84.6253
3171.7049	 84.6213
3172.1871	 84.6017
3172.6693	 84.5860
3173.1514	 84.5634
3173.6336	 84.5431
3174.1158	 84.5209
3174.5979	 84.4913
3175.0801	 84.4793
3175.5623	 84.4704
3176.0444	 84.4705
3176.5266	 84.4794
3177.0088	 84.4687
3177.4909	 84.4572
3177.9731	 84.4463
3178.4553	 84.4314
3178.9374	 84.4327
3179.4196	 84.4346
3179.9018	 84.4212
3180.3839	 84.3956
3180.8661	 84.3692
3181.3483	 84.3560
3181.8305	 84.3435
3182.3126	 84.3276
3182.7948	 84.3229
3183.2770	 84.3241
3183.7591	 84.3134
3184.2413	 84.2811
3184.7235	 84.2442
3185.2056	 84.2294
3185.6878	 84.2320
3186.1700	 84.2152
3186.6521	 84.1856
3187.1343	 84.1754
3187.6165	 84.1675
3188.0986	 84.1523
3188.5808	 84.1433
3189.0630	 84.1465
3189.5452	 84.1423
3190.0273	 84.1182
3190.5095	 84.0977
3190.9917	 84.0899
3191.4738	 84.0787
3191.9560	 84.0569
3192.4382	 84.0445
3192.9203	 84.0341
3193.4025	 84.0229
3193.8847	 84.0287
3194.3668	 84.0127
3194.8490	 83.9782
3195.3312	 83.9714
3195.8133	 83.9793
3196.2955	 83.9811
3196.7777	 83.9675
3197.2598	 83.9451
3197.7420	 83.9275
3198.2242	 83.9030
3198.7064	 83.8716
3199.1885	 83.8726
3199.6707	 83.8918
3200.1529	 83.8666
3200.6350	 83.8175
3201.1172	 83.7860
3201.5994	 83.7690
3202.0815	 83.7684
3202.5637	 83.7790
3203.0459	 83.7714
3203.5280	 83.7558
3204.0102	 83.7579
3204.4924	 83.7526
3204.9745	 83.7228
3205.4567	 83.7001
3205.9389	 83.6913
3206.4211	 83.6738
3206.9032	 83.6616
3207.3854	 83.6647
3207.8676	 83.6545
3208.3497	 83.6210
3208.8319	 83.5943
3209.3141	 83.5937
3209.7962	 83.5950
3210.2784	 83.5835
3210.7606	 83.5723
3211.2427	 83.5426
3211.7249	 83.5138
3212.2071	 83.5070
3212.6892	 83.4901
3213.1714	 83.4561
3213.6536	 83.4392
3214.1357	 83.4617
3214.6179	 83.4572
3215.1001	 83.4197
3215.5823	 83.4101
3216.0644	 83.4040
3216.5466	 83.3913
3217.0288	 83.3784
3217.5109	 83.3463
3217.9931	 83.3365
3218.4753	 83.3511
3218.9574	 83.3448
3219.4396	 83.3277
3219.9218	 83.3179
3220.4039	 83.3162
3220.8861	 83.3021
3221.3683	 83.2710
3221.8504	 83.2515
3222.3326	 83.2432
3222.8148	 83.2201
3223.2970	 83.1815
3223.7791	 83.1716
3224.2613	 83.2001
3224.7435	 83.2054
3225.2256	 83.1702
3225.7078	 83.1537
3226.1900	 83.1732
3226.6721	 83.1611
3227.1543	 83.1314
3227.6365	 83.1269
3228.1186	 83.1080
3228.6008	 83.0900
3229.0830	 83.0850
3229.5651	 83.0745
3230.0473	 83.0760
3230.5295	 83.0777
3231.0116	 83.0609
3231.4938	 83.0350
3231.9760	 83.0153
3232.4582	 83.0081
3232.9403	 82.9958
3233.4225	 82.9880
3233.9047	 82.9872
3234.3868	 82.9741
3234.8690	 82.9705
3235.3512	 82.9573
3235.8333	 82.9146
3236.3155	 82.9076
3236.7977	 82.9365
3237.2798	 82.9397
3237.7620	 82.9110
3238.2442	 82.8721
3238.7263	 82.8549
3239.2085	 82.8601
3239.6907	 82.8632
3240.1729	 82.8588
3240.6550	 82.8431
3241.1372	 82.8223
3241.6194	 82.8072
3242.1015	 82.7995
3242.5837	 82.7971
3243.0659	 82.7908
3243.5480	 82.7668
3244.0302	 82.7413
3244.5124	 82.7376
3244.9945	 82.7331
3245.4767	 82.7180
3245.9589	 82.7093
3246.4410	 82.7159
3246.9232	 82.7310
3247.4054	 82.7241
3247.8875	 82.7069
3248.3697	 82.6945
3248.8519	 82.6827
3249.3341	 82.6934
3249.8162	 82.6896
3250.2984	 82.6531
3250.7806	 82.6334
3251.2627	 82.6376
3251.7449	 82.6382
3252.2271	 82.6227
3252.7092	 82.5997
3253.1914	 82.5831
3253.6736	 82.5925
3254.1557	 82.6083
3254.6379	 82.5979
3255.1201	 82.5803
3255.6022	 82.5732
3256.0844	 82.5702
3256.5666	 82.5622
3257.0488	 82.5490
3257.5309	 82.5431
3258.0131	 82.5392
3258.4953	 82.5191
3258.9774	 82.5101
3259.4596	 82.5122
3259.9418	 82.4889
3260.4239	 82.4775
3260.9061	 82.4917
3261.3883	 82.4750
3261.8704	 82.4390
3262.3526	 82.4385
3262.8348	 82.4378
3263.3169	 82.4142
3263.7991	 82.4081
3264.2813	 82.3961
3264.7634	 82.3786
3265.2456	 82.3860
3265.7278	 82.3968
3266.2100	 82.3842
3266.6921	 82.3506
3267.1743	 82.3448
3267.6565	 82.3770
3268.1386	 82.3874
3268.6208	 82.3582
3269.1030	 82.3334
3269.5851	 82.3282
3270.0673	 82.3218
3270.5495	 82.3123
3271.0316	 82.3026
3271.5138	 82.2974
3271.9960	 82.3035
3272.4781	 82.2985
3272.9603	 82.2703
3273.4425	 82.2616
3273.9247	 82.2609
3274.4068	 82.2416
3274.8890	 82.2360
3275.3712	 82.2118
3275.8533	 82.1950
3276.3355	 82.2281
3276.8177	 82.2330
3277.2998	 82.2033
3277.7820	 82.1766
3278.2642	 82.1477
3278.7463	 82.1509
3279.2285	 82.1796
3279.7107	 82.1702
3280.1928	 82.1313
3280.6750	 82.1066
3281.1572	 82.0968
3281.6393	 82.0835
3282.1215	 82.0709
3282.6037	 82.0574
3283.0859	 82.0498
3283.5680	 82.0534
3284.0502	 82.0454
3284.5324	 82.0368
3285.0145	 82.0288
3285.4967	 82.0031
3285.9789	 81.9885
3286.4610	 81.9952
3286.9432	 81.9965
3287.4254	 81.9943
3287.9075	 81.9805
3288.3897	 81.9556
3288.8719	 81.9405
3289.3540	 81.9351
3289.8362	 81.9210
3290.3184	 81.9010
3290.8006	 81.8859
3291.2827	 81.8719
3291.7649	 81.8588
3292.2471	 81.8533
3292.7292	 81.8405
3293.2114	 81.8108
3293.6936	 81.8045
3294.1757	 81.8116
3294.6579	 81.7908
3295.1401	 81.7597
3295.6222	 81.7522
3296.1044	 81.7592
3296.5866	 81.7575
3297.0687	 81.7550
3297.5509	 81.7579
3298.0331	 81.7454
3298.5152	 81.7040
3298.9974	 81.6586
3299.4796	 81.6491
3299.9618	 81.6742
3300.4439	 81.6762
3300.9261	 81.6422
3301.4083	 81.6204
3301.8904	 81.6162
3302.3726	 81.6125
3302.8548	 81.6008
3303.3369	 81.5764
3303.8191	 81.5556
3304.3013	 81.5680
3304.7834	 81.5876
3305.2656	 81.5656
3305.7478	 81.5224
3306.2299	 81.4842
3306.7121	 81.4551
3307.1943	 81.4513
3307.6765	 81.4525
3308.1586	 81.4500
3308.6408	 81.4464
3309.1230	 81.4012
3309.6051	 81.3704
3310.0873	 81.3944
3310.5695	 81.4070
3311.0516	 81.3894
3311.5338	 81.3540
3312.0160	 81.3278
3312.4981	 81.3235
3312.9803	 81.3217
3313.4625	 81.3194
3313.9446	 81.3030
3314.4268	 81.2706
3314.9090	 81.2347
3315.3911	 81.2191
3315.8733	 81.2335
3316.3555	 81.2328
3316.8377	 81.2122
3317.3198	 81.1917
3317.8020	 81.1724
3318.2842	 81.1651
3318.7663	 81.1584
3319.2485	 81.1352
3319.7307	 81.1135
3320.2128	 81.1030
3320.6950	 81.0794
3321.1772	 81.0338
3321.6593	 80.9983
3322.1415	 81.0140
3322.6237	 81.0320
3323.1058	 81.0007
3323.5880	 80.9786
3324.0702	 80.9822
3324.5524	 80.9771
3325.0345	 80.9575
3325.5167	 80.9304
3325.9989	 80.9141
3326.4810	 80.9244
3326.9632	 80.9077
3327.4454	 80.8726
3327.9275	 80.8770
3328.4097	 80.8671
3328.8919	 80.8414
3329.3740	 80.8295
3329.8562	 80.8066
3330.3384	 80.7702
3330.8205	 80.7460
3331.3027	 80.7481
3331.7849	 80.7429
3332.2671	 80.7314
3332.7492	 80.7352
3333.2314	 80.7110
3333.7136	 80.6644
3334.1957	 80.6624
3334.6779	 80.6850
3335.1601	 80.6784
3335.6422	 80.6490
3336.1244	 80.6295
3336.6066	 80.6364
3337.0887	 80.6173
3337.5709	 80.5769
3338.0531	 80.5779
3338.5352	 80.5851
3339.0174	 80.5615
3339.4996	 80.5337
3339.9817	 80.5085
3340.4639	 80.4898
3340.9461	 80.4824
3341.4283	 80.4600
3341.9104	 80.4374
3342.3926	 80.4429
3342.8748	 80.4474
3343.3569	 80.4337
3343.8391	 80.4248
3344.3213	 80.4168
3344.8034	 80.3997
3345.2856	 80.3726
3345.7678	 80.3547
3346.2499	 80.3524
3346.7321	 80.3443
3347.2143	 80.3359
3347.6964	 80.3314
3348.1786	 80.3316
3348.6608	 80.3177
3349.1430	 80.2943
3349.6251	 80.2806
3350.1073	 80.2567
3350.5895	 80.2414
3351.0716	 80.2368
3351.5538	 80.2307
3352.0360	 80.2366
3352.5181	 80.2243
3353.0003	 80.1993
3353.4825	 80.1866
3353.9646	 80.1778
3354.4468	 80.1755
3354.9290	 80.1667
3355.4111	 80.1370
3355.8933	 80.1286
3356.3755	 80.1515
3356.8576	 80.1396
3357.3398	 80.1038
3357.8220	 80.0914
3358.3042	 80.0961
3358.7863	 80.0867
3359.2685	 80.0609
3359.7507	 80.0681
3360.2328	 80.0939
3360.7150	 80.0935
3361.1972	 80.0665
3361.6793	 80.0392
3362.1615	 80.0218
3362.6437	 80.0127
3363.1258	 80.0064
3363.6080	 79.9703
3364.0902	 79.9459
3364.5723	 79.9588
3365.0545	 79.9766
3365.5367	 79.9906
3366.0189	 79.9876
3366.5010	 79.9664
3366.9832	 79.9418
3367.4654	 79.9292
3367.9475	 79.9254
3368.4297	 79.9306
3368.9119	 79.9282
3369.3940	 79.9097
3369.8762	 79.8851
3370.3584	 79.8556
3370.8405	 79.8497
3371.3227	 79.8644
3371.8049	 79.8724
3372.2870	 79.8856
3372.7692	 79.8891
3373.2514	 79.8585
3373.7335	 79.8413
3374.2157	 79.8508
3374.6979	 79.8445
3375.1801	 79.8348
3375.6622	 79.8146
3376.1444	 79.7868
3376.6266	 79.7998
3377.1087	 79.8174
3377.5909	 79.8114
3378.0731	 79.8052
3378.5552	 79.7993
3379.0374	 79.7912
3379.5196	 79.7922
3380.0017	 79.8034
3380.4839	 79.7998
3380.9661	 79.7656
3381.4482	 79.7362
3381.9304	 79.7463
3382.4126	 79.7452
3382.8948	 79.7190
3383.3769	 79.7251
3383.8591	 79.7419
3384.3413	 79.7461
3384.8234	 79.7456
3385.3056	 79.7312
3385.7878	 79.7194
3386.2699	 79.7106
3386.7521	 79.7028
3387.2343	 79.7232
3387.7164	 79.7446
3388.1986	 79.7175
3388.6808	 79.6876
3389.1629	 79.7033
3389.6451	 79.7368
3390.1273	 79.7613
3390.6094	 79.7518
3391.0916	 79.7173
3391.5738	 79.7084
3392.0560	 79.7174
3392.5381	 79.7196
3393.0203	 79.7312
3393.5025	 79.7477
3393.9846	 79.7390
3394.4668	 79.7296
3394.9490	 79.7235
3395.4311	 79.6976
3395.9133	 79.6808
3396.3955	 79.6804
3396.8776	 79.7053
3397.3598	 79.7345
3397.8420	 79.7271
3398.3241	 79.7165
3398.8063	 79.7257
3399.2885	 79.7371
3399.7707	 79.7415
3400.2528	 79.7330
3400.7350	 79.7322
3401.2172	 79.7467
3401.6993	 79.7531
3402.1815	 79.7569
3402.6637	 79.7516
3403.1458	 79.7359
3403.6280	 79.7378
3404.1102	 79.7514
3404.5923	 79.7401
3405.0745	 79.7289
3405.5567	 79.7590
3406.0388	 79.7854
3406.5210	 79.7594
3407.0032	 79.7142
3407.4853	 79.7029
3407.9675	 79.7294
3408.4497	 79.7706
3408.9319	 79.7977
3409.4140	 79.7855
3409.8962	 79.7758
3410.3784	 79.8007
3410.8605	 79.8247
3411.3427	 79.8297
3411.8249	 79.8113
3412.3070	 79.8003
3412.7892	 79.8190
3413.2714	 79.8246
3413.7535	 79.7976
3414.2357	 79.7908
3414.7179	 79.8189
3415.2000	 79.8264
3415.6822	 79.8063
3416.1644	 79.8061
3416.6466	 79.8197
3417.1287	 79.8158
3417.6109	 79.8293
3418.0931	 79.8744
3418.5752	 79.8972
3419.0574	 79.8863
3419.5396	 79.8777
3420.0217	 79.8944
3420.5039	 79.9244
3420.9861	 79.9262
3421.4682	 79.9238
3421.9504	 79.9397
3422.4326	 79.9376
3422.9147	 79.9222
3423.3969	 79.9367
3423.8791	 79.9533
3424.3612	 79.9501
3424.8434	 79.9584
3425.3256	 79.9730
3425.8078	 79.9861
3426.2899	 79.9852
3426.7721	 79.9752
3427.2543	 79.9719
3427.7364	 79.9698
3428.2186	 79.9839
3428.7008	 80.0152
3429.1829	 80.0379
3429.6651	 80.0476
3430.1473	 80.0553
3430.6294	 80.0743
3431.1116	 80.0908
3431.5938	 80.0887
3432.0759	 80.0855
3432.5581	 80.1019
3433.0403	 80.1355
3433.5225	 80.1444
3434.0046	 80.1417
3434.4868	 80.1565
3434.9690	 80.1714
3435.4511	 80.1840
3435.9333	 80.2010
3436.4155	 80.2309
3436.8976	 80.2431
3437.3798	 80.2279
3437.8620	 80.2341
3438.3441	 80.2672
3438.8263	 80.2884
3439.3085	 80.2778
3439.7906	 80.2686
3440.2728	 80.2678
3440.7550	 80.2731
3441.2371	 80.2978
3441.7193	 80.3310
3442.2015	 80.3619
3442.6837	 80.3575
3443.1658	 80.3433
3443.6480	 80.3764
3444.1302	 80.4081
3444.6123	 80.4048
3445.0945	 80.4093
3445.5767	 80.4036
3446.0588	 80.3728
3446.5410	 80.4065
3447.0232	 80.5184
3447.5053	 80.5377
3447.9875	 80.4746
3448.4697	 80.4724
3448.9518	 80.5027
3449.4340	 80.5142
3449.9162	 80.5224
3450.3984	 80.5190
3450.8805	 80.5182
3451.3627	 80.5505
3451.8449	 80.5854
3452.3270	 80.6008
3452.8092	 80.6107
3453.2914	 80.6136
3453.7735	 80.6218
3454.2557	 80.6415
3454.7379	 80.6521
3455.2200	 80.6715
3455.7022	 80.6999
3456.1844	 80.7037
3456.6665	 80.7109
3457.1487	 80.7178
3457.6309	 80.7214
3458.1130	 80.7623
3458.5952	 80.7882
3459.0774	 80.7893
3459.5596	 80.8100
3460.0417	 80.8197
3460.5239	 80.8035
3461.0061	 80.7992
3461.4882	 80.8100
3461.9704	 80.8433
3462.4526	 80.9078
3462.9347	 80.9353
3463.4169	 80.9167
3463.8991	 80.9059
3464.3812	 80.9260
3464.8634	 80.9643
3465.3456	 80.9931
3465.8277	 80.9962
3466.3099	 81.0043
3466.7921	 81.0483
3467.2743	 81.0706
3467.7564	 81.0552
3468.2386	 81.0559
3468.7208	 81.0907
3469.2029	 81.1129
3469.6851	 81.1119
3470.1673	 81.1274
3470.6494	 81.1504
3471.1316	 81.1743
3471.6138	 81.1972
3472.0959	 81.2052
3472.5781	 81.2005
3473.0603	 81.2133
3473.5424	 81.2315
3474.0246	 81.2364
3474.5068	 81.2695
3474.9889	 81.3153
3475.4711	 81.3306
3475.9533	 81.3179
3476.4355	 81.3042
3476.9176	 81.3191
3477.3998	 81.3516
3477.8820	 81.3739
3478.3641	 81.3816
3478.8463	 81.3823
3479.3285	 81.3984
3479.8106	 81.4448
3480.2928	 81.4939
3480.7750	 81.5024
3481.2571	 81.4756
3481.7393	 81.4799
3482.2215	 81.5287
3482.7036	 81.5669
3483.1858	 81.5867
3483.6680	 81.5930
3484.1502	 81.6023
3484.6323	 81.6144
3485.1145	 81.6106
3485.5967	 81.6264
3486.0788	 81.6618
3486.5610	 81.6770
3487.0432	 81.6732
3487.5253	 81.6869
3488.0075	 81.7413
3488.4897	 81.7889
3488.9718	 81.7779
3489.4540	 81.7476
3489.9362	 81.7426
3490.4183	 81.7578
3490.9005	 81.7815
3491.3827	 81.8186
3491.8648	 81.8572
3492.3470	 81.8705
3492.8292	 81.8754
3493.3114	 81.8984
3493.7935	 81.9213
3494.2757	 81.9342
3494.7579	 81.9665
3495.2400	 81.9982
3495.7222	 81.9941
3496.2044	 82.0196
3496.6865	 82.0561
3497.1687	 82.0475
3497.6509	 82.0375
3498.1330	 82.0466
3498.6152	 82.0840
3499.0974	 82.1316
3499.5795	 82.1567
3500.0617	 82.1523
3500.5439	 82.1526
3501.0261	 82.1832
3501.5082	 82.2223
3501.9904	 82.2410
3502.4726	 82.2665
3502.9547	 82.3324
3503.4369	 82.3454
3503.9191	 82.3061
3504.4012	 82.3188
3504.8834	 82.3436
3505.3656	 82.3471
3505.8477	 82.3470
3506.3299	 82.3517
3506.8121	 82.3720
3507.2942	 82.3973
3507.7764	 82.4114
3508.2586	 82.4184
3508.7408	 82.4483
3509.2229	 82.5195
3509.7051	 82.5647
3510.1873	 82.5210
3510.6694	 82.4782
3511.1516	 82.5100
3511.6338	 82.5633
3512.1159	 82.5783
3512.5981	 82.5879
3513.0803	 82.5985
3513.5624	 82.6248
3514.0446	 82.6733
3514.5268	 82.6700
3515.0089	 82.6723
3515.4911	 82.7081
3515.9733	 82.6902
3516.4554	 82.6578
3516.9376	 82.6933
3517.4198	 82.7527
3517.9020	 82.7582
3518.3841	 82.7742
3518.8663	 82.8326
3519.3485	 82.8493
3519.8306	 82.8360
3520.3128	 82.8425
3520.7950	 82.8690
3521.2771	 82.9040
3521.7593	 82.9061
3522.2415	 82.9042
3522.7236	 82.9759
3523.2058	 83.0336
3523.6880	 83.0437
3524.1701	 83.0734
3524.6523	 83.0673
3525.1345	 83.0717
3525.6167	 83.1058
3526.0988	 83.0634
3526.5810	 83.0505
3527.0632	 83.1233
3527.5453	 83.1616
3528.0275	 83.1663
3528.5097	 83.1983
3528.9918	 83.2669
3529.4740	 83.2822
3529.9562	 83.2386
3530.4383	 83.2517
3530.9205	 83.3119
3531.4027	 83.3167
3531.8848	 83.2912
3532.3670	 83.2925
3532.8492	 83.2970
3533.3313	 83.2923
3533.8135	 83.3108
3534.2957	 83.3415
3534.7779	 83.3494
3535.2600	 83.3626
3535.7422	 83.4154
3536.2244	 83.4799
3536.7065	 83.4958
3537.1887	 83.4918
3537.6709	 83.5070
3538.1530	 83.5230
3538.6352	 83.5262
3539.1174	 83.5249
3539.5995	 83.5259
3540.0817	 83.5323
3540.5639	 83.5535
3541.0460	 83.5872
3541.5282	 83.5982
3542.0104	 83.5771
3542.4926	 83.5950
3542.9747	 83.6466
3543.4569	 83.6864
3543.9391	 83.7078
3544.4212	 83.7325
3544.9034	 83.8354
3545.3856	 83.8904
3545.8677	 83.7840
3546.3499	 83.7496
3546.8321	 83.8788
3547.3142	 83.9239
3547.7964	 83.8512
3548.2786	 83.8363
3548.7607	 83.8615
3549.2429	 83.8728
3549.7251	 83.8896
3550.2072	 83.9133
3550.6894	 83.9104
3551.1716	 83.8996
3551.6538	 83.9495
3552.1359	 84.0477
3552.6181	 84.0251
3553.1003	 83.9546
3553.5824	 83.9858
3554.0646	 84.0153
3554.5468	 83.9739
3555.0289	 83.9728
3555.5111	 84.0249
3555.9933	 84.0449
3556.4754	 84.0423
3556.9576	 84.0597
3557.4398	 84.0917
3557.9219	 84.1016
3558.4041	 84.0748
3558.8863	 84.0610
3559.3685	 84.1069
3559.8506	 84.1926
3560.3328	 84.2095
3560.8150	 84.1621
3561.2971	 84.1531
3561.7793	 84.1725
3562.2615	 84.1859
3562.7436	 84.1733
3563.2258	 84.2090
3563.7080	 84.2897
3564.1901	 84.2803
3564.6723	 84.2078
3565.1545	 84.2129
3565.6366	 84.3206
3566.1188	 84.4235
3566.6010	 84.4186
3567.0831	 84.2657
3567.5653	 84.2965
3568.0475	 84.5960
3568.5297	 84.5690
3569.0118	 84.3709
3569.4940	 84.3736
3569.9762	 84.4739
3570.4583	 84.4694
3570.9405	 84.3589
3571.4227	 84.3549
3571.9048	 84.4763
3572.3870	 84.5065
3572.8692	 84.3749
3573.3513	 84.3191
3573.8335	 84.5033
3574.3157	 84.6314
3574.7978	 84.4686
3575.2800	 84.3125
3575.7622	 84.4315
3576.2444	 84.6126
3576.7265	 84.5508
3577.2087	 84.3852
3577.6909	 84.5113
3578.1730	 84.7270
3578.6552	 84.5835
3579.1374	 84.2793
3579.6195	 84.3715
3580.1017	 84.7097
3580.5839	 84.6062
3581.0660	 84.1960
3581.5482	 84.2180
3582.0304	 84.6113
3582.5125	 84.5473
3582.9947	 84.1112
3583.4769	 84.2007
3583.9590	 84.6360
3584.4412	 84.4757
3584.9234	 83.9328
3585.4056	 83.9323
3585.8877	 84.4469
3586.3699	 84.5612
3586.8521	 84.0775
3587.3342	 84.1844
3587.8164	 84.5903
3588.2986	 84.4692
3588.7807	 83.9445
3589.2629	 84.1958
3589.7451	 84.5099
3590.2272	 83.9643
3590.7094	 83.3354
3591.1916	 83.8043
3591.6737	 84.2719
3592.1559	 83.5690
3592.6381	 82.9728
3593.1203	 83.7478
3593.6024	 84.1138
3594.0846	 83.2112
3594.5668	 82.9501
3595.0489	 83.9254
3595.5311	 84.0568
3596.0133	 83.2978
3596.4954	 83.6660
3596.9776	 84.3265
3597.4598	 83.7879
3597.9419	 83.0993
3598.4241	 83.7756
3598.9063	 84.1985
3599.3884	 83.3780
3599.8706	 83.2142
3600.3528	 84.1161
3600.8349	 83.9664
3601.3171	 83.1965
3601.7993	 83.7751
3602.2815	 84.3957
3602.7636	 83.8264
3603.2458	 83.6217
3603.7280	 84.3814
3604.2101	 84.3247
3604.6923	 83.6926
3605.1745	 84.1608
3605.6566	 84.7112
3606.1388	 84.1311
3606.6210	 83.9012
3607.1031	 84.8131
3607.5853	 84.8454
3608.0675	 84.4034
3608.5496	 84.7466
3609.0318	 85.3618
3609.5140	 85.2935
3609.9962	 85.4288
3610.4783	 85.7438
3610.9605	 85.7212
3611.4427	 85.6677
3611.9248	 85.9901
3612.4070	 86.4654
3612.8892	 86.4930
3613.3713	 86.2074
3613.8535	 86.0814
3614.3357	 86.0693
3614.8178	 85.8541
3615.3000	 85.7214
3615.7822	 85.6898
3616.2643	 85.2732
3616.7465	 84.9368
3617.2287	 85.1993
3617.7108	 85.1524
3618.1930	 84.8538
3618.6752	 85.2953
3619.1574	 85.8769
3619.6395	 86.0922
3620.1217	 85.7226
3620.6039	 84.9321
3621.0860	 84.4451
3621.5682	 84.7033
3622.0504	 84.4192
3622.5325	 83.9214
3623.0147	 84.2761
3623.4969	 84.1942
3623.9790	 83.8842
3624.4612	 84.2987
3624.9434	 84.1034
3625.4255	 83.8052
3625.9077	 84.2202
3626.3899	 84.0102
3626.8721	 84.0107
3627.3542	 84.4531
3627.8364	 84.0317
3628.3186	 83.8875
3628.8007	 84.6338
3629.2829	 84.6741
3629.7651	 84.8413
3630.2472	 84.6359
3630.7294	 84.6418
3631.2116	 84.9653
3631.6937	 84.8724
3632.1759	 84.9848
3632.6581	 85.1485
3633.1402	 84.9206
3633.6224	 85.1529
3634.1046	 85.3997
3634.5867	 85.5399
3635.0689	 85.7412
3635.5511	 85.7066
3636.0333	 85.8550
3636.5154	 85.9593
3636.9976	 86.0269
3637.4798	 86.1853
3637.9619	 86.2572
3638.4441	 86.4002
3638.9263	 86.4600
3639.4084	 86.5493
3639.8906	 86.6576
3640.3728	 86.7037
3640.8549	 86.7899
3641.3371	 86.8905
3641.8193	 86.9984
3642.3014	 87.0677
3642.7836	 87.1656
3643.2658	 87.2321
3643.7480	 87.2400
3644.2301	 87.2731
3644.7123	 87.3112
3645.1945	 87.3337
3645.6766	 87.3739
3646.1588	 87.4145
3646.6410	 87.5056
3647.1231	 87.7877
3647.6053	 87.8807
3648.0875	 87.6725
3648.5696	 87.6020
3649.0518	 87.8999
3649.5340	 88.0271
3650.0161	 87.8063
3650.4983	 87.8733
3650.9805	 88.1214
3651.4626	 88.0946
3651.9448	 87.9078
3652.4270	 87.7962
3652.9092	 87.7835
3653.3913	 87.7842
3653.8735	 87.7851
3654.3557	 87.7891
3654.8378	 87.7531
3655.3200	 87.7178
3655.8022	 87.8738
3656.2843	 88.2170
3656.7665	 88.1454
3657.2487	 87.9506
3657.7308	 87.8821
3658.2130	 87.8754
3658.6952	 87.8701
3659.1773	 87.8554
3659.6595	 87.8998
3660.1417	 87.9738
3660.6239	 87.9699
3661.1060	 87.9212
3661.5882	 87.9455
3662.0704	 88.0112
3662.5525	 87.9989
3663.0347	 87.9363
3663.5169	 87.8814
3663.9990	 87.8774
3664.4812	 87.9657
3664.9634	 88.0328
3665.4455	 87.9884
3665.9277	 87.9444
3666.4099	 87.9760
3666.8920	 88.0135
3667.3742	 87.9626
3667.8564	 87.8409
3668.3385	 87.9106
3668.8207	 88.2107
3669.3029	 88.1631
3669.7851	 87.9403
3670.2672	 87.9725
3670.7494	 88.4343
3671.2316	 88.4035
3671.7137	 88.0868
3672.1959	 87.8596
3672.6781	 87.8108
3673.1602	 87.9264
3673.6424	 87.9809
3674.1246	 87.8569
3674.6067	 87.7770
3675.0889	 88.0798
3675.5711	 88.4061
3676.0532	 88.1548
3676.5354	 87.7444
3677.0176	 87.8414
3677.4998	 88.0511
3677.9819	 87.8455
3678.4641	 87.3913
3678.9463	 87.3613
3679.4284	 87.8524
3679.9106	 87.8196
3680.3928	 87.3108
3680.8749	 87.2208
3681.3571	 87.6345
3681.8393	 87.7047
3682.3214	 87.1738
3682.8036	 86.9062
3683.2858	 87.3671
3683.7679	 87.6584
3684.2501	 87.1198
3684.7323	 86.6419
3685.2145	 87.0952
3685.6966	 87.5158
3686.1788	 86.9590
3686.6610	 86.3224
3687.1431	 86.7054
3687.6253	 87.4806
3688.1075	 87.7968
3688.5896	 87.7965
3689.0718	 87.7772
3689.5540	 87.5118
3690.0361	 86.6415
3690.5183	 85.6768
3691.0005	 86.2266
3691.4826	 86.9551
3691.9648	 85.9072
3692.4470	 85.3297
3692.9291	 86.2382
3693.4113	 86.7840
3693.8935	 85.6650
3694.3757	 85.0290
3694.8578	 86.0920
3695.3400	 86.4618
3695.8222	 85.2092
3696.3043	 84.8501
3696.7865	 86.0793
3697.2687	 86.0729
3697.7508	 84.7455
3698.2330	 84.9117
3698.7152	 86.0960
3699.1973	 85.5487
3699.6795	 84.3590
3700.1617	 85.1329
3700.6438	 86.2123
3701.1260	 85.5136
3701.6082	 84.8546
3702.0904	 85.9988
3702.5725	 85.7296
3703.0547	 84.3913
